id,feature,weight,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10
mh0,mh0,50.0,0,4,0,0,0,0,9,0,4,0
mh1,mh1,50.0,0,0,0,0,0,0,0,0,0,0
mh2,mh2,50.0,1,5,1,1,1,1,1,1,5,1
mh3,mh3,50.0,2,2,1,2,2,2,2,2,2,6
mh4,mh4,50.0,0,4,1,0,1,0,0,0,2,0
mnh0,mnh0,50.0,1,1,1,1,1,1,1,1,1,1
mnh1,mnh1,50.0,6,3,1,1,5,1,1,1,3,1
mnh2,mnh2,50.0,1,2,1,1,4,1,1,1,1,1
mnh3,mnh3,50.0,1,1,1,1,1,1,1,1,1,1
mnh4,mnh4,50.0,2,1,1,1,1,1,1,1,1,3
mnh5,mnh5,50.0,2,1,1,1,1,1,1,1,1,1
mnh6,mnh6,50.0,1,5,1,1,1,1,9,1,5,8
mnh7,mnh7,50.0,4,3,1,1,1,4,4,4,3,4
mnh8,mnh8,50.0,1,1,1,1,1,1,1,1,2,3
mnh9,mnh9,50.0,1,1,1,1,1,1,1,1,2,7
mnh10,mnh10,50.0,7,1,1,1,6,1,1,7,1,7
mnh11,mnh11,50.0,1,1,1,1,1,1,1,1,1,1
mnh12,mnh12,50.0,1,3,1,1,1,1,1,1,3,6
mnh13,mnh13,50.0,1,1,1,1,1,1,1,1,3,1
mnh14,mnh14,50.0,6,1,1,1,1,6,6,6,1,6
lpsh0,lpsh0,1.0,1,1,1,1,1,1/3,1,0/1/5/6,1,1
lpsh1,lpsh1,1.0,5,1,1,1,1,1/4,1/7,5,2/3,5
lpsh2,lpsh2,1.0,1,0,1,1,1,1,1,1,1,1
lpsh3,lpsh3,1.0,0,0/2,0,0/4,3,0/6,0,0/4,0,4/8
lpsh4,lpsh4,1.0,1,1/2,1,1,1,1,1,1/3,1,1
lpsh5,lpsh5,1.0,0,1,0,0,0,0,0,0,1,0
lpsh6,lpsh6,1.0,2,2,1,1/2,1/2,2,2,2,2,2
lpsh7,lpsh7,1.0,1,3,1,1,1/2,1/4/5,1,1,3,1
lpsh8,lpsh8,1.0,4,2,1,3,1,4,4,4/5,2,4
lpsh9,lpsh9,1.0,6,3,1,1,5,1,0,1,3,1
lpsnh0,lpsnh0,1.0,1,1/2,1,1,1,1,1,1/4,1,1
lpsnh1,lpsnh1,1.0,1,1,1,1,1,2,1,1,1,3
lpsnh2,lpsnh2,1.0,2,1,1,1,1,1,1/3,1,1,1
lpsnh3,lpsnh3,1.0,1,1/2,1,1,1,1,1,1,1/2,1
lpsnh4,lpsnh4,1.0,1,5/6,1,1,11,1,1,13,1,1
lpsnh5,lpsnh5,1.0,3,1,1,1,1,1,5,1/4,1,1
lpsnh6,lpsnh6,1.0,1,1,1,1,1,1,1,1,1,1
lpsnh7,lpsnh7,1.0,1,1,1,1,1,1,1,1,1,1/2
lpsnh8,lpsnh8,1.0,1,1/13,1,1,1,1,1,1,11,1
lpsnh9,lpsnh9,1.0,1,1,1,1,1,1,1,1,1,1/2
lpsnh10,lpsnh10,1.0,4,1,1,1,1,2/3,1,2,1,2
lpsnh11,lpsnh11,1.0,1,3/4,1,1,1,1,1,1,1,1
lpsnh12,lpsnh12,1.0,1,1,1,1/5,1,1,1,1,1,4
lpsnh13,lpsnh13,1.0,1,3,1,1,1,1,1,1,2/3,1
lpsnh14,lpsnh14,1.0,1,1,1,1,1,1,1,1,1,1
lpsnh15,lpsnh15,1.0,1,2/3,1,1,1,1/4,1,1,2,1
lpsnh16,lpsnh16,1.0,1,1,1,1,3,1,1,1,1,1
lpsnh17,lpsnh17,1.0,4,3,1,1/2,1,1,1,1,3,1
lpsnh18,lpsnh18,1.0,1,10,1,1,1,1,1,1,10,1
lpsnh19,lpsnh19,1.0,1,1,1,1,1,1,1,3,1/2,1
lpsnh20,lpsnh20,1.0,1,1/2,1,1/5,1,4,1,1,1,1
lpsnh21,lpsnh21,1.0,1/2,1,1,1/3,1,1,1,1,1,1
lpsnh22,lpsnh22,1.0,1,1,1,1,1,1,1,1,1,1
lpsnh23,lpsnh23,1.0,3,1,1,1,1,2,2,2,1,2
lpsnh24,lpsnh24,1.0,1,2/3,1,1,4/6,1,1,1/8,1/2,1
lpsnh25,lpsnh25,1.0,1,1,1,1,1,1,1,1,1,1
lpsnh26,lpsnh26,1.0,1/2,1,1,1,1,1,4,1,1,1
lpsnh27,lpsnh27,1.0,1,7,1,1,1,1,1,1,7,1
lpsnh28,lpsnh28,1.0,1,5,1,1,1/6,7/8,9,1,5,1
lpsnh29,lpsnh29,1.0,3,1,1,1,1/2,1,1/4,1,1,1
lpsnh30,lpsnh30,1.0,1,1,1,1,1,1,1,1,1,1
lpsnh31,lpsnh31,1.0,3,1,1,1,1,1,1/5,4,1,1
lpsnh32,lpsnh32,1.0,1,1,1,1,1,1,1,1,1,1/2
lpsnh33,lpsnh33,1.0,1,1,1,1,2,1,1,1,1,1
lpsnh34,lpsnh34,1.0,1,2,1,1,3/4,1,1,1,1,1
lpsnh35,lpsnh35,1.0,1,2,1,1,1,1/6,1,1,2,1
lpsnh36,lpsnh36,1.0,2,2,1,2,2,2,2/4,2,2,2
lpsnh37,lpsnh37,1.0,1,1,1,1,1,1,1,1,1,1
lpsnh38,lpsnh38,1.0,1,1,1,1,1,1,1,1,1,1
lpsnh39,lpsnh39,1.0,2,2,1,2,2,2,2/5,2,2,2
lpsnh40,lpsnh40,1.0,1,1,1,1,2,1,1,1,1,1
lpsnh41,lpsnh41,1.0,1,1,1,1,2,1,1,1,1,1
lpsnh42,lpsnh42,1.0,1,2,1,1,3,1,1,1,1,1
lpsnh43,lpsnh43,1.0,1/4,1,1,1/3,2,3,1/3,5,1,1
lpsnh44,lpsnh44,1.0,3,1,1,1,1,3,3,3,1,3
lpsnh45,lpsnh45,1.0,1/3,1,1,1,1/2,1,3,1/3,1,1/3
lpsnh46,lpsnh46,1.0,1,3,1,1,1,1,1,1,3,1
lpsnh47,lpsnh47,1.0,3,1,1,1,1,1,1/3,1/3,1,3
lpsnh48,lpsnh48,1.0,4,2/3,1,1,1,4,4,4,1/2,4
lpsnh49,lpsnh49,1.0,6,3/4,1,1,1,6,11,6,3,6
lpsnh50,lpsnh50,1.0,1,1,1,1,1,1,1,1,1/3/4,1
lpsnh51,lpsnh51,1.0,4,1,1,4,1,4,4,4,1/3,4
lpsnh52,lpsnh52,1.0,8/10,1,1,1,1,1,1,1/13,1,11/12
lpsnh53,lpsnh53,1.0,1,3,1,1,1,1,1,7,1,1
lpsnh54,lpsnh54,1.0,7,4,1,1,1/2,7,7,7,4,7
lpsnh55,lpsnh55,1.0,1,1,1,1/2,1/4/5,1/2,1,1/6,1,1
lpsnh56,lpsnh56,1.0,1,1,1,1,1,1,1,1,1,1
lpsnh57,lpsnh57,1.0,1/3,1,1,1,1,1,1,1/3,1,1/3
lpsnh58,lpsnh58,1.0,1,2,1,1,4,1,1,1,2,1
lpsnh59,lpsnh59,1.0,1,1,1,1,1,1,1,1,1,1
lpsnh60,lpsnh60,1.0,1/3,1,1,1,1,1,5,1,1,4
lpsnh61,lpsnh61,1.0,7,1,1,1,1,4,1,1,1,1
lpsnh62,lpsnh62,1.0,1,1,1,1,1,1/4,1,1,1/3,1
lpsnh63,lpsnh63,1.0,1,1,1,1,1,1,1,1,1,1
lpsnh64,lpsnh64,1.0,17/11,1,1,1,3,1,1,1,1,1
lpsnh65,lpsnh65,1.0,1,3/4,1,1,1,1,1,5/6,3,1
lpsnh66,lpsnh66,1.0,1/3,1,1,1,1,1,1,1,1,1
lpsnh67,lpsnh67,1.0,1,2/3,1,1,1,1,1,1,2/3,1
lpsnh68,lpsnh68,1.0,5/6,1,1,1,4,1,5,5,1,5
lpsnh69,lpsnh69,1.0,1,1,1,4,3,1,1,1,1/2,1
lpmh0,lpmh0,1.0,1,2,1,1,1,1,1,1,1,1
lpmh1,lpmh1,1.0,7,0,0,0,0,0,0/6,0/6,0,0
lpmh2,lpmh2,1.0,0,1,0,0,1,0,4,0,1,0
lpmh3,lpmh3,1.0,7,1,1,1/9/11,1/3,1,4,1,1,4
lpmh4,lpmh4,1.0,9,0/2/3,0,0,4,6,11,6/9,0/1,9
lpmh5,lpmh5,1.0,1,1,4,1,1,2,1,1,1,1
lpmh6,lpmh6,1.0,1,3,1,1,7,1,0,1,1,1
lpmh7,lpmh7,1.0,4/5,2,1,0/1,0/1,0,1,1,2,1
lpmh8,lpmh8,1.0,1,3,1,5,4,1,1,1,1,0
lpmh9,lpmh9,1.0,10,1,1,1/11,1,1,1,1,1,1
lpmnh0,lpmnh0,1.0,2,2,1,2,2,2,2,8,2,6
lpmnh1,lpmnh1,1.0,1,4,1,1,1,5,1/7,1,3,1/6
lpmnh2,lpmnh2,1.0,1,1,1,1,1,1/2,1,1,1,1
lpmnh3,lpmnh3,1.0,6,2,1,6,5,6,6/8/9,6,2,6
lpmnh4,lpmnh4,1.0,1,1,1,1,1,1,1,1,1,1
lpmnh5,lpmnh5,1.0,6,3,1,1,2,1,1,1,4,1
lpmnh6,lpmnh6,1.0,8,3,1,3,5,3,3,3,3,3
lpmnh7,lpmnh7,1.0,1,1,1,1,1,1,1,1,1,6
lpmnh8,lpmnh8,1.0,1/6/7,1,1,1,3,1,1,1,1,17
lpmnh9,lpmnh9,1.0,11,1,1,2,1,2,2/13/14,11,1,11
lpmnh10,lpmnh10,1.0,1/4,2,1,1,1,4/5,1/4,1,2/3,4
lpmnh11,lpmnh11,1.0,1,4/5,1,1,9,1,1,1/11,4,13
lpmnh12,lpmnh12,1.0,9,1,1,1,7,1/8,1,1,1,1
lpmnh13,lpmnh13,1.0,2,1,1,1,1,1,1,4,1,2
lpmnh14,lpmnh14,1.0,3,3,1,3,3,3,3,3,3,3
lpmnh15,lpmnh15,1.0,6,2,1,1,1/4,1/5,1,1,2,7
lpmnh16,lpmnh16,1.0,13,1/7,1,1,1,8,1,14,7,1
lpmnh17,lpmnh17,1.0,5,1,1,4,1,4,4,4/5,1,4/5
lpmnh18,lpmnh18,1.0,11,2/3,1,1,4,11,11,11,2,11
lpmnh19,lpmnh19,1.0,3,1,1,1,1,1,1,1,1,1
lpmnh20,lpmnh20,1.0,4,2,1,1,1/2,1,1,1,2,1
lpmnh21,lpmnh21,1.0,1,1,1,1/9,6,1,1/8,1,1,1
lpmnh22,lpmnh22,1.0,2,1,1,1,1,1,1,1,1,1/3
lpmnh23,lpmnh23,1.0,9,4,1,2,2/6,2,2/19/7,2/7,2,18
lpmnh24,lpmnh24,1.0,5,2,1,1,1,1/4,1,1,1,1
lpmnh25,lpmnh25,1.0,4,1,1,1,1,4,5,4,1,4
lpmnh26,lpmnh26,1.0,5/6,2,1,1,2,5,5,5,2,5/7/8
lpmnh27,lpmnh27,1.0,4,1,1,1,1,1,1,1,1,1
lpmnh28,lpmnh28,1.0,1,1,1,1,1,1,1,1,1,1/3
