id,feature,weight,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10
mh0,mh0,50.0,1,1,1,1,1,1,1,1,1,1
mh1,mh1,50.0,5,1,1,7,1,1,1,0,1,1
mh2,mh2,50.0,1,1,1,1,0,0,1,1,1,1
mh3,mh3,50.0,2,2,2,2,1,1,2,2,2,2
mh4,mh4,50.0,1,1,3,1,1,1,1,1,1,1
mnh0,mnh0,50.0,1,1,1,1,1,1,1,1,1,1
mnh1,mnh1,50.0,3,1,1,1,1,1,1,1,1,1
mnh2,mnh2,50.0,1,1,1,1,1,1,1,1,1,4
mnh3,mnh3,50.0,1,1,1,1,1,1,1,1,3,7
mnh4,mnh4,50.0,2,1,1,1,1,1,1,1,5,1
mnh5,mnh5,50.0,2,2,2,2,1,1,2,2,2,2
mnh6,mnh6,50.0,2,4,6,2,1,1,2,2,2,2
mnh7,mnh7,50.0,1,1,1,4,1,1,1,1,1,1
mnh8,mnh8,50.0,2,2,2,2,1,1,2,2,2,2
mnh9,mnh9,50.0,2,2,2,2,1,4,2,2,2,2
mnh10,mnh10,50.0,1,2,7,1,1,10,1,1,1,1
mnh11,mnh11,50.0,1,1,1,2,1,1,2,1,1,1
mnh12,mnh12,50.0,1,1,1,1,1,1,1,1,1,4
mnh13,mnh13,50.0,4,3,5,2,1,1,2,2,2,6
mnh14,mnh14,50.0,1,1,1,1,1,1,1,1,1,1
lpsh0,lpsh0,1.0,3,3,3,3,0,0,3,3,3,0
lpsh1,lpsh1,1.0,1,1,2/3,1,1,1,1,1,1,1
lpsh2,lpsh2,1.0,0/1,0/1,0/2,0,1,1,0,0,0/1,1
lpsh3,lpsh3,1.0,4,1/3,1/3,1/3,1,1,1/3,0,0,1/3
lpsnh0,lpsnh0,1.0,2/3,1,1,1,1,1,1,1,4,1
lpsnh1,lpsnh1,1.0,1,1,1/4,1/5,1,1,1,1,1,1
lpsnh2,lpsnh2,1.0,1,1,1,1,1,1,1,1,1,2
lpsnh3,lpsnh3,1.0,1,3,1,1,1,1,1,1/2,1,1
lpsnh4,lpsnh4,1.0,1,1,1/3,1,1,1,1,1,1,1
lpsnh5,lpsnh5,1.0,1,1,1/2,1,1,1,1,1,1,1
lpsnh6,lpsnh6,1.0,1,1,1/3/4,1,1,1,1,1,1,1
lpsnh7,lpsnh7,1.0,1,1,1,1,1,1,1,2,1,1
lpsnh8,lpsnh8,1.0,2,2,2/6,2,1,1,2,2,5,2
lpsnh9,lpsnh9,1.0,3,1,1,1,1,1,1,1,1,1/6
lpsnh10,lpsnh10,1.0,3,3,1/4,1/4,1,1,1/4,3,3,1
lpsnh11,lpsnh11,1.0,1,1,2,1,1,1,1,1,1,1
lpsnh12,lpsnh12,1.0,4,4,4,6,1,1,4,4,4,4
lpsnh13,lpsnh13,1.0,2,2,2,2,1,1,2,2,2,2
lpsnh14,lpsnh14,1.0,1,1/2,1,1,1,1,1/4,1,1,1
